muni,pov_rank,pop_rank,_population,value,measure,variable,model_t,dtype,level,min,gap
1271001,16,39,1,-.062119722,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271002,33,46,1,-.036699235,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271003,15,48,1,-.010735846,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271004,46,49,1,.0015503813,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271005,34,41,1,.005300553,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271006,33,47,1,.041307349,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271007,31,30,1,-.036598906,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271008,24,45,1,-.032389473,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271009,27,37,1,-.013544437,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271010,33,45,1,.025681283,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271011,9,26,1,-.092755817,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271012,23,43,1,-.039958172,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271013,38,44,1,-.0087887272,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271014,46,41,1,.027879672,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271015,10,39,1,-.030024715,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271016,37,41,1,.086358219,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1271017,20,37,1,-.044638477,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281001,22,10,1,-.092164941,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281002,35,26,1,.044652823,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281003,45,49,1,.0075479648,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281004,24,12,1,-.031034293,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281007,45,18,1,.025701221,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281008,18,3,1,.037910324,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281009,48,40,1,-.00012291651,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281011,16,12,1,-.091287225,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281012,28,34,1,.032466933,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281013,26,21,1,-.00022197631,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281014,48,1,1,.018578332,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281015,44,17,1,.0060978369,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281016,18,21,1,-.054837674,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281017,17,19,1,-.031548992,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281018,22,6,1,-.11670594,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281019,18,15,1,-.018380305,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281021,29,36,1,-.084381163,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281022,42,49,1,-.005592973,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281023,33,1,1,.017648302,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281024,42,1,1,-.013485806,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281025,47,22,1,-.0022560898,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281027,40,47,1,-.011791972,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281028,26,4,1,-.017700797,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281029,17,13,1,-.0066612456,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281030,19,14,1,-.080520533,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281032,44,50,1,-.0017458668,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281033,37,36,1,-.020605179,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281034,9,2,1,-.089324608,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281035,28,29,1,-.04671311,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281037,30,23,1,-.01877314,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281038,47,44,1,.0022530551,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281039,12,21,1,-.067547642,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281040,37,37,1,-.028939739,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281041,43,46,1,-.014532289,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281042,15,1,1,-.068235666,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1281043,30,23,1,-.031711269,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291001,36,22,1,.010992587,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291002,40,28,1,-.017923458,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291003,25,11,1,.033645708,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291004,12,24,1,-.034814544,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291005,36,40,1,-.055454165,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291006,33,39,1,-.0086847926,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291007,20,27,1,.019762291,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291008,25,27,1,.053097498,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291009,20,12,1,-.081464209,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291010,32,43,1,-.032545943,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291011,21,10,1,-.0091796061,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291012,15,14,1,-.032224692,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291013,25,46,1,-.0019931623,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291014,22,20,1,-.0056614173,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291015,34,38,1,.0079064826,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291016,17,12,1,-.060370058,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291017,23,23,1,.019459803,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291018,29,42,1,.002467541,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291019,30,31,1,-.0066831368,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291020,27,16,1,-.0044998527,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291021,30,31,1,-.024657968,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291022,25,19,1,.0013135525,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291023,24,37,1,.010318751,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291024,37,34,1,-.00097107841,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291025,38,46,1,.12856522,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291026,34,27,1,-.012570219,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291027,25,23,1,-.010781896,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291028,27,35,1,.013241613,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291029,28,26,1,-.032752439,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291030,14,25,1,-.0030739906,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291031,33,36,1,-.05133434,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291032,27,23,1,-.0022834197,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291033,42,41,1,-.031324968,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291034,21,39,1,-.01629499,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291035,25,14,1,-.0018369936,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291036,42,34,1,-.0043030903,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291037,4,16,1,-.16898127,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291038,32,24,1,-.036379728,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291039,27,33,1,-.00950999,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291040,22,18,1,-.02621158,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291041,31,37,1,-.0020219758,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291042,32,22,1,-.038279358,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291043,38,38,1,-.040083501,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291044,33,40,1,-.0078463275,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291045,32,11,1,.075732119,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291046,12,9,1,-.010582826,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291047,16,4,1,-.085434496,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291048,26,29,1,.011349008,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291049,35,14,1,.021218559,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291050,25,20,1,.016611941,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291051,30,6,1,-.0178621,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291052,19,15,1,.010747149,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291053,32,17,1,.05151901,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291054,31,15,1,.022453984,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291056,23,16,1,-.016013861,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291057,22,11,1,.00031510685,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291058,22,15,1,-.023100743,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291059,23,14,1,.012715723,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1291060,27,14,1,.0081786625,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301001,20,13,1,.082311146,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301002,9,4,1,-.064860821,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301003,30,43,1,-.043799631,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301004,26,34,1,.010536306,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301005,21,3,1,-.05611847,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301006,13,31,1,.0029527408,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301007,16,5,1,-.06925673,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301008,7,10,1,.010112113,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301009,25,28,1,.050632108,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301010,14,40,1,.071500294,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301011,36,32,1,.017765936,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301012,27,8,1,.13179161,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301013,31,29,1,-.049981359,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301014,31,38,1,.012202194,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301015,20,28,1,-.022377474,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301016,42,23,1,-.017760642,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301017,28,6,1,-.0073557752,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301019,4,7,1,.018187013,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301020,2,11,1,-.03801845,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301021,22,32,1,-.029550262,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301022,12,35,1,.056973442,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301023,8,39,1,.0084935781,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301024,10,22,1,-.074199408,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301025,3,15,1,-.17969909,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301026,42,27,1,-.007001379,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301027,3,18,1,-.048575681,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301028,49,44,1,.022148946,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301029,1,31,1,-.14673325,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301030,23,31,1,-.087768227,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301031,11,24,1,-.083578005,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301032,16,35,1,-.085544996,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301033,17,30,1,.013835516,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301034,31,23,1,-.059001781,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301035,5,14,1,-.13910155,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301036,18,20,1,-.02699296,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301037,2,9,1,-.13651444,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301038,39,40,1,-.0062648053,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301039,48,46,1,.027291693,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301040,39,36,1,-.0025442776,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301042,7,4,1,-.098932236,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301043,10,28,1,-.013607052,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301044,41,49,1,.0042996025,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301045,30,33,1,-.031222355,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301046,9,27,1,-.03777435,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301047,12,42,1,.051207598,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301048,39,40,1,.0032518473,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301049,27,32,1,-.034633458,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301050,6,15,1,-.09618482,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301051,5,29,1,-.083210707,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301052,28,22,1,.058280032,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301053,31,38,1,-.0047885966,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301054,20,14,1,-.04764463,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301055,12,17,1,.054438066,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301056,5,9,1,-.039069299,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301057,3,21,1,-.027948294,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301058,6,32,1,-.056347888,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301059,35,25,1,.065725498,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301060,17,25,1,-.028996538,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301061,21,37,1,.0056029409,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301062,22,36,1,.13138662,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301063,8,19,1,-.023801491,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301065,40,43,1,-.014127126,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301066,10,29,1,-.10033636,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301067,1,24,1,-.061395142,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301068,40,44,1,-.014715586,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301069,26,27,1,-.023124387,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301070,9,30,1,-.054797735,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301071,21,42,1,.0050099157,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301072,16,18,1,-.011882861,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301073,8,25,1,-.10379072,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301074,27,6,1,-.021708623,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301075,16,20,1,-.03915574,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301076,2,28,1,.0086363433,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301077,28,34,1,-.024636457,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301078,7,17,1,-.013489104,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301079,9,20,1,.091981299,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301080,11,35,1,.043453056,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301081,27,32,1,-.039419089,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301082,45,22,1,.079276361,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301083,5,28,1,-.037548121,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301084,22,6,1,-.015436564,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301085,32,42,1,-.04124755,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301086,10,43,1,-.069239296,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301087,43,49,1,-.019550569,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301088,12,2,1,-.10182489,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301089,32,34,1,.0072030262,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301090,39,17,1,.064212576,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301091,18,26,1,.041275114,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301092,26,37,1,.055793371,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301093,33,30,1,.063022368,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301094,23,37,1,-.0033712308,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301095,9,18,1,-.049141496,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301097,33,18,1,-.043849044,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301099,10,27,1,-.090708315,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301100,36,28,1,.083254248,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301101,15,35,1,-.073786579,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301102,38,45,1,.0014212738,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301103,3,22,1,.011517245,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301104,7,25,1,-.013895703,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301105,48,38,1,.033535495,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301106,6,11,1,-.093757242,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301108,39,43,1,-.0067316564,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301109,16,35,1,-.10394684,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301110,1,27,1,.00098920788,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301111,39,25,1,.06696447,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301112,21,33,1,-.057768457,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301113,13,10,1,.060311832,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301114,27,12,1,.048616648,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301115,22,37,1,-.10166882,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301116,34,28,1,.021039002,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301117,15,34,1,.050343778,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301118,36,39,1,-.059683934,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301119,24,8,1,-.054401863,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301120,34,25,1,.058024269,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301121,27,27,1,.050235316,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301122,11,21,1,.065903515,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301123,34,38,1,.030580977,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301124,32,45,1,-.021964021,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301125,24,38,1,-.016664291,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301126,38,31,1,.068123974,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301127,2,34,1,-.032035001,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301128,21,41,1,-.036549702,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301129,13,21,1,-.050442085,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301130,16,32,1,.008553342,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301131,45,44,1,-.00039917417,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301132,14,29,1,-.043544799,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301133,39,37,1,.028906435,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301134,32,26,1,.0028757486,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301135,17,33,1,.029714869,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301136,36,17,1,.075574316,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301137,6,9,1,.1406946,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301138,37,33,1,-.045142904,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301139,33,7,1,.054431256,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301140,14,4,1,.24052638,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301141,22,44,1,-.076764211,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301142,18,35,1,.02445328,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301143,11,31,1,-.099102594,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301144,17,42,1,.039809879,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301145,32,27,1,.027202958,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301146,16,8,1,.026405506,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301147,1,47,1,-.062270608,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301148,28,30,1,-.0068422398,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301149,3,15,1,-.081157401,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301150,13,19,1,-.064878024,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
1301151,11,39,1,-.13331535,Bias,bias_rf_all,Random forest,Mixed,Municipality,,
