municipality,poor,dpoor,census_hhsize,census_age_hh,census_male_hh,census_piped_water,census_no_piped_water,census_no_sewage,census_sewage_pub,census_sewage_priv,census_electricity,census_telephone,census_cellphone,census_internet,census_automobile,census_computer,census_washmachine,census_fridge,census_television,census_share_under15,census_share_elderly,census_share_adult,census_max_tertiary,census_max_secondary,census_share_female,gis_arvimin,gis_arvimax,gis_arvimean,gis_arvisum,gis_arvistddev,gis_baeimin,gis_baeimax,gis_baeimean,gis_baeisum,gis_baeistddev,gis_bimin,gis_bimax,gis_bimean,gis_bisum,gis_bistddev,gis_brbamin,gis_brbamax,gis_brbamean,gis_brbasum,gis_brbastddev,gis_bumin,gis_bumax,gis_bumean,gis_busum,gis_bustddev,gis_evimin,gis_evimax,gis_evimean,gis_evisum,gis_evistddev,gis_ibimin,gis_ibimax,gis_ibimean,gis_ibisum,gis_ibistddev,gis_mndwimin,gis_mndwimax,gis_mndwimean,gis_mndwisum,gis_mndwistddev,gis_nbaimin,gis_nbaimax,gis_nbaimean,gis_nbaisum,gis_nbaistddev,gis_nbimin,gis_nbimax,gis_nbimean,gis_nbisum,gis_nbistddev,gis_ndbimin,gis_ndbimax,gis_ndbimean,gis_ndbisum,gis_ndbistddev,gis_ndvimin,gis_ndvimax,gis_ndvimean,gis_ndvisum,gis_ndvistddev,gis_ndwimin,gis_ndwimax,gis_ndwimean,gis_ndwisum,gis_ndwistddev,gis_srmin,gis_srmax,gis_srmean,gis_srsum,gis_srstddev,gis_uimin,gis_uimax,gis_uimean,gis_uisum,gis_uistddev,gis_ndsimin,gis_ndsimax,gis_ndsimean,gis_ndsisum,gis_ndsistddev,gis_varimin,gis_varimax,gis_varimean,gis_varisum,gis_varistddev,gis_savimin,gis_savimax,gis_savimean,gis_savisum,gis_savistddev,gis_osavimin,gis_osavimax,gis_osavimean,gis_osavisum,gis_osavistddev,gis_ndmimin,gis_ndmimax,gis_ndmimean,gis_ndmisum,gis_ndmistddev,gis_mdeamin,gis_mdeamax,gis_mdeamean,gis_mdeasum,gis_mdeastddev,gis_mdepmin,gis_mdepmax,gis_mdepmean,gis_mdepsum,gis_mdepstddev,gis_ntl_min_2015,gis_ntl_max_2015,gis_ntl_mean_2015,gis_ntl_std_2015,gis_ntl_sum_2015
1211150,.56711006,,.86637807,-.17176776,1.0631648,-.062245753,.073320292,.2860125,-1.2559699,1.2557385,-.327654,-.83866912,-2.0741308,-1.1688349,,-1.254447,-.70161498,-.79070133,-.61038548,.87331104,.74246806,-1.4672041,-1.425447,1.0268751,.30256239,.079921715,-.082661048,-.32014206,-.38324392,.068814561,.097434573,.2249321,.23008777,-.26367918,-.1146469,.34114638,-.060444832,.56355023,-.0066027963,-.41929093,.050733957,-.069772214,-.05308916,-.26217708,-.27167886,.04193306,-.13176447,.49561247,.4035449,.12762912,.43080291,-.4204089,-.1740232,-.40731099,-.26684588,.022580078,-.077919543,.60003555,.087004744,-.4382861,.099293426,.19231512,.030381434,.36195478,-.43619365,.10891696,-.050506797,.20816231,-.3268134,-.15568089,.059990093,-.053303156,-.6309762,.31414542,-.43367058,.017321348,-.075773172,.63672888,.1225635,-.41754058,.08736638,-.13927649,-.3634848,-.42124772,.16397181,.073966675,-.034177877,.43063587,.40477473,-.059177656,.10405528,-.17110708,-.62956846,-.39149907,-.69453245,.24122575,-.14517306,.53733528,.36264989,-.15207952,.099293426,.19231512,.030381434,.36195478,-.43619365,.059846643,-.075710423,-.34991756,.030555416,-.17589246,.081703134,-.15319072,-.36309126,-.42124876,.11690554,.085949086,-.14342955,-.36334431,-.42124805,.1094462,.075773172,-.017321443,-.63672888,-.1225635,-.41754058,.34444985,.12523139,.2870087,-.2815249494661706,.11284755,-.051833682,.056110125,.38331404,-.26939431,.52407175,-.10984212,-.11471363,-.27715042,-.16000082,-.34095269
1211151,.39366606,,1.2484884,.35670608,.29693162,.60825914,-.60634285,-.41176033,.67675996,-.66782689,.70673251,-.34174824,-.21069644,-.39288127,,-.66202712,-.18393184,-.64129263,.42888245,.3023971,-.26114026,-.15021695,.10010415,.43339935,.7907629,.088745177,-.082195871,-.79869384,-.48030308,-.024966341,.14675684,-.83507079,.96106404,-.31465602,-.26190323,.40483797,-.019618006,.64289951,-.011636494,-.12048405,.051279873,-.17771664,.19884804,-.30701524,-.29990935,.043541111,-.10323496,.74397868,.4935838,.28424969,.43146679,-.42162114,-.76538247,-.51328862,-.29813039,.13342007,-.0073317485,.62878805,.099715643,-.060592826,.090239868,-.9438163,.71336174,.44243497,-.40671468,.11329298,-.050506797,.24768363,-.39604825,-.20380701,.039099444,-.18739387,-.044266321,.38935506,-.27766526,.061483569,-.010628875,.60530192,.13921368,.045546088,.36566442,-.13649778,-.81315941,-.51955229,.077913783,.098199964,-.052280117,.80787557,.49412376,-.0027627565,.11414276,-.17054377,-.84533805,-.45789224,-.65138328,.34784526,-.0054533714,.78863668,.4393104,.1540942,.090239868,-.9438163,.71336174,.44243497,-.40671468,.059846643,-.074995935,-.78213066,.031230588,-.59017593,.32880592,-.15111001,-.81083006,-.51955152,.035863858,.35525382,-.14054136,-.81304395,-.51955205,.028391071,.010628875,-.061483666,-.60530192,-.13921368,.045546088,1.2539858,.054366544,.81405395,-.3826980084249965,-1.1850945,-.051833682,-2.0419698,-1.1270771,-.36906791,-1.7140619,.094407074,-.094743818,.098685808,-.026483607,-.35353535
1211152,.40908107,,2.1401935,.81036103,1.0241196,.45394272,-.44259119,.91466385,-.74688095,.75134361,-.15793729,-1.0617467,.26166379,-1.132452,,-1.0620991,-.38814613,-.97661167,.20249981,.84421259,.016074656,-.92725813,-1.0992121,1.4643078,.76129657,.086187653,-.082893632,-.6210869,-.43242562,.2362805,.1344263,-.39847121,.75887901,-.28037173,.10623781,.23196073,-.073006928,.50800574,-.010984615,.55183131,.050908651,-.14460671,.11274288,-.27637219,-.2848531,.036215503,-.13663538,.53409189,.44122729,.89332968,.43124965,-.42156535,-.64226669,-.46264806,-.26065415,.1063971,-.10982908,.49460974,.087625839,.27933076,.11222712,-.1423272,.34560305,.39739233,-.46567258,.10629132,-.050506797,.20816231,-.3552368,-.10755478,.094517715,-.11251987,-.02110655,.35149443,-.52543837,.051689528,-.14091745,.44031036,.12073366,.27708942,.28719693,-.16150643,-.57932866,-.46593937,.61577743,.071274124,-.04168918,.47984093,.44183719,.20409197,.11076061,-.17794363,-.67676806,-.41992462,-.15176074,.23056377,-.16230848,.62474442,.39683202,1.1004503,.11222712,-.1423272,.34560305,.39739233,-.46567258,.062983386,-.078300424,-.75938261,.016416142,.043434031,.25944373,-.17815793,-.58296281,-.4659394,.53561985,.27932203,-.16942362,-.57920015,-.46593937,.53498662,.14091745,-.051689625,-.44031036,-.12073366,.27708942,1.5017194,.83294737,1.2775153,-.2831345677885469,-.48027182,-.051833682,-.21470755,-.22159144,-.3290765,.36953837,-.089263484,-.10791934,-.22736821,-.1274886,-.33459824
1211153,.21308348,,.56428438,-.5115425,.48230019,.17100173,-.15980203,-.1568733,.067628309,-.0601971,.56487292,-.64427972,-.51582652,-.56870145,,-.71873999,-.48563582,-.39981532,.56185985,.79848528,-.70325804,-.41786504,-.14861381,.90916485,.73036337,.082798928,-.081585333,-1.0897716,-.42748848,-.18573359,.11284781,-.39195487,.96106404,-.25508767,-.29871741,.28200415,-.053266484,1.1031255,.02367337,-1.2783605,.05103967,-.15436859,.20203707,-.25253326,-.29426327,.036572844,-.07331375,1.2477071,.44561476,-.69027787,.43056333,-.42155522,-.92482758,-.44231853,-.30627739,.12242767,-.082754321,1.1846697,.12493576,-1.0425948,.12386747,-.3365024,.6870932,.37331107,-.33301732,.11329298,-.050506797,.24768363,-.32870787,-.20380701,.076383464,-.10810371,-.73133463,.31454033,-.25931174,.056319438,-.10291662,1.2338413,.16332388,-.97986037,.14595544,-.097595476,-1.1968818,-.45387208,-.35237712,.086083315,-.028844852,1.3163294,.42811894,-.26603237,.10576602,-.15697311,-1.0317566,-.41584298,-1.1896129,.27321166,.17776395,1.2202196,.40629745,-1.0149333,.12386747,-.3365024,.6870932,.37331107,-.33301732,.060369432,-.071870074,-.82762676,.0025710848,-1.0044596,.13372478,-.10533673,-1.1986039,-.45387101,-.36934352,.14264481,-.10010615,-1.1967876,-.45387173,-.37688532,.10291662,-.056319531,-1.2338413,-.16332388,-.97986037,.94962746,.38444752,.87224567,-.2469196973150833,-.64787948,-.051833682,-.03752223,-.46571752,-.32102901,-.34213498,-.049824763,-.067811735,-.13262352,-.068438299,-.22855197
1211154,.23936537,.11363637,.46341121,-1.2906408,-.28352299,.033992674,-.050018657,-.32128808,.98809421,-.98776501,.57600296,-.65509832,.14388125,-.22518143,,-.30168343,-.32618934,-.6284495,.36397439,.91104257,-1.334095,-.10824095,-.055885907,.5877369,.51865429,.072824582,-.08053869,-.87269658,-.41390958,.1692941,.069690846,-.59613574,1.1165906,-.25113267,.143052,.12277521,.067419425,.61909473,-.0035488419,.4397788,.050537426,-.16463369,.26900771,-.24787638,-.25850463,.025673771,.38315853,.79994851,.41987869,1.0151457,.39997083,-.3251757,-.79969341,-.43461299,-.25869885,.11509941,.20153074,.60961974,.087639242,.46817741,.12645425,-.49487224,.94977814,.37481943,-.24458051,.10979216,-.049760655,.24768363,-.32666492,-.20380701,-.021251356,-.14222859,.12557092,.32773858,-.13083673,.052579895,.18751833,.5895884,.11889941,.60786557,-.093631998,-.017012149,-.92707694,-.44177812,.65880632,.055118576,-.042365197,.95549124,.41734248,.41094667,.099670269,-.12089561,-.84970105,-.40410015,-.35501626,.19857803,-.027861251,.83780438,.38114285,.87777823,.12645425,-.49487224,.94977814,.37481943,-.24458051,.045588698,-.070173174,-.77454799,.005067321,-.29774064,-.078696936,-.015870642,-.92276472,-.44177568,.56263375,-.089200243,-.016347554,-.9269678,-.44177732,.57551402,-.18751833,-.052579992,-.5895884,-.11889941,.60786557,1.2115172,.68748796,.87065893,-.2429068745732477,-.3017568,-.051833682,.19182172,-.58250964,-.32661796,.54677314,-.044575471,-.066271663,.05775664,.0040702871,-.06789659
1211155,.34843373,.39534885,-1.0270158,.0090042055,-1.1054962,-.97844642,.95221013,-.55163622,.049680404,-.087783158,.42192402,.97947276,-.71814644,-.32293054,,.53775847,.058682233,.21668339,-.8493697,-1.1066588,1.1611353,.44373652,1.6763594,-2.0355484,-.43884239,.085708119,-.081934214,-.18693689,-.39779857,-.091952741,.10051722,-.059617925,.090113603,-.27659991,-.22508919,.28655362,-.034871977,.48420092,-.011499594,-.71809781,.050952323,-.13764255,-.10411443,-.27409431,-.29238123,.034428768,-.11576011,.33819726,.41593924,-.58586425,.42769325,-.40734816,-.11549266,-.42776549,-.28444341,.068839744,-.050844766,.49460974,.084289774,-.70267117,.11093377,-.20154376,-.20603499,.37661624,-.42145419,.11241779,-.050506797,.16864099,-.34194341,-.20380701,.06419725,-.10840481,-.62325644,.33034655,-.36025631,.035484843,-.074868388,.51887774,.1196593,-.748317,.29242811,-.072586834,-.17761941,-.43687648,-.39540613,.092814781,-.047923561,.17640886,.41916886,-.566912,.11093758,-.14761446,-.56214041,-.40257829,-.93071765,.23322938,-.17548959,.34612754,.3692317,-.76442736,.11093377,-.20154376,-.20603499,.37661624,-.42145419,.054333571,-.072361283,-.36508295,.030559726,-.27337095,.2637789,-.078288808,-.1791985,-.43687731,-.40986437,.28438413,-.07411208,-.17746855,-.43687674,-.41741288,.074868388,-.035484936,-.51887774,-.1196593,-.748317,-.099111117,-.37455225,-.26448426,-.3337567244159438,-.50971311,-.051833682,-.011580534,.76933837,-.27061418,.49042997,-.1490819,-.11020622,-.28994119,-.15116647,-.35952449
1211156,.17822169,.19491525,-.23394984,-1.134787,-1.3096951,-.05513509,.061356504,-.27517819,.64300942,-.63626844,-.23997496,.065084383,.48770651,.73178303,,.44262516,-.38352394,-.07623072,.26247138,.33587706,-1.0020313,.31223103,.71238607,-.9078114,1.1711923,.075925581,-.080567762,-.67535573,-.22501218,.10230771,.094351977,-.2399053,.4167203,-.13462694,.143052,-.081947662,.070559941,.93649197,.072601832,-.30723843,.050559264,-.11542165,.013881481,-.14667578,-.25662258,.020134894,.34071219,.92238253,.26860166,.45827258,.24676131,-.3187975,-.54135227,-.21767466,-.26032826,.076168008,.17155509,1.0121547,.14226647,-.24943945,.012637601,.23638326,.096052572,.18057023,-.082446262,.10279049,-.049760655,.20816231,-.1663803,-.15568089,-.2651208,-.018977551,-1.0478493,.11943942,-.02989221,.038155943,.26804391,1.0924199,.17930557,-.053686734,-.1124642,-.030905819,-.74720711,-.24095267,.50820452,.052426022,-.0020295009,.83247811,.22982581,.33572677,.099257328,-.12775776,-.80567455,-.27176365,-.65365422,.12127898,.48092932,1.0508643,.28685382,.29326445,.012637601,.23638326,.096052572,.18057023,-.082446262,.052765198,-.070976965,-.60014617,-.022837518,-.59017593,-.095418185,-.030434832,-.74686718,-.24095926,.4275645,-.10742388,-.030788686,-.74708796,-.24095479,.4336673,-.26804391,-.038156036,-1.0924199,-.17930557,-.053686734,.41051212,.76394743,.69499356,.0440721700112329,.98944628,-.051833682,.71192175,.46029702,-.046918284,1.0286981,-.13712414,-.045414958,.071101017,.1502423,.62608111
1211157,.44045839,.38461539,1.334355,1.6746025,-1.0286129,-.51999348,.48298362,-.27654019,-.50828755,.50257534,-.077173047,.34819031,-.6001839,-.47995588,,-.35471871,.40185034,.39515826,-.030807771,.12945296,.5681777,-.53779966,-.21956928,.51320475,1.0852789,.079346269,-.084318228,-.31520844,-.19995849,-.058459491,.16217008,-.1160934,.074561119,-.16861084,-.33553147,.55041873,-.024553107,.69050908,.023313997,-.83015037,.05136722,-.13029596,-.11049259,-.1801191,-.30179137,.054082841,-.047567602,.52709556,.23665425,-.39443928,.41764924,-.40379512,-.24466331,-.21610594,-.28705046,.12700784,-.03247261,.71504557,.083649583,-.81597906,.069545887,.14549276,-.23230352,.19799501,-.46567258,.10979216,-.050506797,.16864099,-.19290194,-.20380701,.029814703,-.034133002,-.91661137,.15667169,-.47037771,.059346691,-.02058148,.77029353,.11441118,-.8475498,-.084215894,-.24486862,-.3155196,-.22987317,-.18026076,.1480128,-.0045082322,.35682803,.22898962,-.3412523,.099847242,-.19764671,-.63274157,-.26611567,-.90800744,.43314081,-.09903919,.57011372,.22236396,-.62525755,.069545887,.14549276,-.23230352,.19799501,-.46567258,.059609011,-.071825415,-.387831,.017966665,-.29774064,-.070645966,-.27178544,-.31911674,-.22987878,-.22076751,-.080088422,-.25318238,-.31537643,-.22987498,-.21477477,.02058148,-.059346784,-.77029353,-.11441118,-.8475498,-.074337766,-.21044418,-.15788926,-.1586843608236363,-.30795011,-.051833682,.14753932,.54421526,-.069220915,.43408677,-.15707415,-.10978569,-.30484992,-.16580129,-.31195325
1211158,.54667139,,-1.1577362,1.2973192,.46604353,-2.2316518,2.2415621,.70323557,-.71901441,.71451795,-1.6052096,-.96030796,-1.0408264,-1.085125,,-.84146559,-1.3688532,-.55772066,-.3659358,-.63942063,1.8236992,-.50750369,-.65501684,.36752823,-.27703488,.079665959,-.080073521,1.0513774,-.34731048,-.11204859,.0049553663,.25099766,-.88970506,-.28882229,.32712254,-.027354907,-.079287983,-1.007566,-.079620004,.36507693,.049816817,-.0491414,-.33691719,-.2834456,.031328566,.017633479,-.160294,-1.015573,.36225206,-.16820972,.4206591,-.42075509,1.1762136,-.38698104,-.29715276,-.02230553,-.11756473,-1.0101042,.0075804577,.24156167,.095413357,.26392588,-.21916944,.37889069,.18286429,.10979216,-.050506797,.12911966,-.34414786,-.20380701,.086973861,-.036541823,.44980565,.34771219,-.057422474,.0036096852,-.15087004,-.97390312,.039803237,.21093404,.014130036,.021890163,.99752986,-.40647629,-.26631895,.036270473,-.022986036,-.84869957,.40283039,-.2472275,.10212823,-.096084334,.83401573,-.34242222,.7157656,-.12128033,-.17548959,-1.068809,.30320963,-.15207952,.095413357,.26392588,-.21916944,.37889069,.18286429,.063838869,-.067493856,1.1893675,.10441335,.40897837,.016676081,.029902631,.9961158,-.40647188,-.30180898,.01507941,.024087649,.99774617,-.40647486,-.29583004,.15087004,-.0036097807,.97390312,-.039803237,.21093404,-1.0817875,-1.4981329,-1.3223336,-.3903522104741329,-.81411308,-.051833682,.51534891,-.27638111,-.32221815,-.11129233,-.12497698,-.12124814,-.30234775,-.17906986,-.36809841
1211159,.72880733,,-1.3009063,4.4428382,.4454118,.35893351,-.36124116,-.62078971,.85059172,-.84208471,.22440624,.33182478,-2.2521372,-1.0387138,,-1.2702216,-1.3853543,-.8170681,-1.4496236,-2.9699152,6.9471831,-1.3799014,-1.5662872,-1.8407902,3.9538174,.086123712,-.082922705,-.14253515,-.32947046,-.045062289,.11284781,-.75687385,.012350279,-.24582779,-.37234566,.4503319,-.029488221,.46833107,-.012294099,-.56869441,.050690282,-.17610642,-.13919431,-.24787752,-.32813987,.046221208,-.10880169,.30321616,.35144722,-.30742773,.43128958,-.42128387,-.097328156,-.35885471,-.28737634,.13662618,-.046009991,.49460974,.071882591,-.70267117,.087653078,-.79646349,-.32424358,.32122704,-.64254636,.10891696,-.050506797,.16864099,-.29747277,-.15568089,.063471876,-.17705604,-.66185576,.28189862,-.58967584,.061127424,-.060391877,.51102102,.1031151,-.71523929,.314399,-.16428512,-.12965403,-.36832741,-.22328977,.067235216,-.050101839,.11080178,.35670674,-.39766717,.11186177,-.17827649,-.50780147,-.35423088,-.7058875,.34784526,-.17548959,.39529523,.31834939,-.45825344,.087653078,-.79646349,-.32424358,.32122704,-.64254636,.059371378,-.079104222,-.35750026,.02900012,-.27337095,.28359666,-.18023863,-.12722877,-.36833057,-.24778141,.30564505,-.16942362,-.12950051,-.36832842,-.25530234,.060391877,-.061127517,-.51102102,-.1031151,-.71523929,.30080158,.27162322,.34886724,-.2313227007822764,.33649096,-.051833682,-.14982601,.79056066,-.19786735,.35285428,-.1262641,-.11610588,-.30136248,-.17664206,-.34812137
1211161,.31329441,,.61836946,-.79076731,-.47622752,.50978869,-.50355023,-.26796681,.063321002,-.058881864,.0043101707,-.52214986,.13754445,-.35378256,,-.47232383,-.2107446,-.36637941,.22868195,.71526879,-.94039738,-.15449402,-.31076202,.28270403,.81601733,.081807889,-.080974787,-.68028915,-.38203657,-.15893903,.088186681,.033784058,.35450944,-.24709381,-.4459739,.23196073,-.050574608,1.0237762,.028503412,-.83015037,.050690282,-.11757531,-.027576577,-.24799632,-.31308359,.031569991,-.0051212516,.96435988,.41041911,-.35963467,.37002224,.27628863,-.5494253,-.39921692,-.036122561,.041358758,-.051811725,1.1079963,.12571207,-.62713242,.11869404,.069750652,-.087826774,.33796659,-.42145419,.11066735,-.049760655,.20816231,-.30761302,-.20380701,.055637877,-.095959261,-1.2871649,.27882981,-.20425107,.026937319,-.0495345,1.1945575,.16578616,-.51677364,.17420374,-.044799492,-.74121153,-.41182581,-.28783336,.064542666,-.040637597,.79147381,.39109328,-.28483739,.10667055,-.13460711,-.84930438,-.38923514,-.99430591,.24389136,.073633246,1.171052,.3911458,-.29124957,.11869404,.069750652,-.087826774,.33796659,-.42145419,.059466429,-.071646795,-.67597306,.005017912,-.78513306,.1591163,-.044999022,-.73887199,-.41182679,-.31531593,.16998026,-.045229819,-.74109209,-.41182613,-.31609374,.0495345,-.026937414,-1.1945575,-.16578616,-.51677364,.88710421,.76954198,.7116189,-.217584545650274,.020158019,-.051833682,-.021549609,-.34462544,-.29830596,.32769135,-.13235024,-.11123554,-.2225406,-.13173021,-.27207997
1211162,.66438097,,.8776204,1.6951593,-.68846929,-.3657659,.35916445,.26095325,-.020745285,.025510237,-.18642494,-.61621612,-.48387808,-1.2144499,,-1.2615961,-2.154309,-2.8066072,-1.2634984,-.010829968,1.973245,-1.3081856,-.93199652,-.42029044,1.3179201,.089032903,-.078968726,1.4411256,-.4563632,-.37329543,-.053614818,-.67650479,-1.4496015,-.31650105,-.74048668,-.14563924,-.075698808,-1.4836618,-.030860601,-.68074691,.04922723,-.17699204,-.55696362,-.30913055,-.36201647,.018526845,-.22848651,-1.477324,.47006613,-1.1949439,.43149674,-.4178234,1.3053843,-.49420726,-.32322317,.070671812,-.14077167,-1.3838867,.07793209,-.92928696,.028158007,-.98375303,-.95468682,.43457639,-.64254636,.0905376,-.050506797,.010553346,-.39211208,-.10755478,.11018571,-.18107073,.63508242,.38755271,-.80074179,.038690165,-.17439437,-1.4060239,.11585387,-1.0460155,.42320725,.038562536,1.4591959,-.50154644,-1.1269006,.013383545,-.054683734,-1.4309609,.48088884,-.88659662,.11703333,-.084203601,1.9081039,-.42961669,1.0166744,.065303691,-.24930376,-1.4020566,.41397864,-1.2376053,.028158007,-.98375303,-.95468682,.43457639,-.64254636,.059228797,-.061554708,1.5609193,.052355561,.18965188,.38020828,.046547528,1.4598455,-.50154567,-1.0987172,.41093713,.041416973,1.4594378,-.50154614,-1.1063827,.17439437,-.038690262,1.4060239,-.11585387,-1.0460155,-.42352408,-.043538831,.034004942,-.3830321868045224,.4822444,-.051833682,.55698782,1.9733235,-.3392061,1.167641,-.09802144,-.11251169,-.23063563,-.12405544,-.37830147
1211163,.15158486,.19148935,2.165581,-.010488587,-.88499999,-.33818328,.33601475,-.71819615,1.1774021,-1.1676047,.51175052,-.43949777,-.052300915,-.5456233,,-.71340042,-.79274702,-1.2067171,.50863039,1.154525,-.55128145,-.89480633,-.49639964,-.69979388,.77183872,.086954907,-.080335177,-.029064111,-.44740942,.56451368,.023451203,-.71777534,.32340404,-.3017118,.5848214,-.16838636,-.055061068,-.26168251,-.027061075,2.3446727,.049904164,-.17194001,.0011251415,-.295432,-.23780225,.012809287,-.069834545,-.15503682,.45713732,2.5813503,.4307842,-.41860071,-.11549266,-.48274046,-.23458372,.08578635,-.072117798,-.30087596,.076067358,1.8656417,.043678492,-.72760707,.34560305,.42218307,-.22984099,.033649199,-.049760655,.12911966,-.37807006,-.059428651,.091326088,-.16009396,.51928425,.37595934,-.37860984,.039758604,-.097487919,-.3453638,.11192334,1.9309705,.23802397,.021890163,.0022502213,-.48805198,1.6484753,.016076097,-.041989632,-.053215407,.46613654,1.0315107,.10885322,-.096583627,-.10878633,-.4294588,.90198827,.11328246,-.093766756,-.090918399,.40478081,2.6591537,.043678492,-.72760707,.34560305,.42218307,-.22984099,.063411132,-.065529026,-.19826385,.036311619,.62830502,.21547307,.025741471,.004694249,-.48805222,1.4946113,.23173811,.024087649,.0024110966,-.48805207,1.5076497,.097487919,-.039758701,.3453638,-.11192334,1.9309705,1.640922,2.2138793,1.7143577,-.3270443232158448,1.0257778,-.051833682,1.373847,-.14433108,-.34661636,.51449895,-.067125171,-.10816438,-.20066333,-.10758793,-.35364845
1211164,.27342376,.64150941,1.2952324,-.69856215,-.67399174,.32207426,-.3174957,-.39556351,.61754417,-.63058519,.68449754,-.57362854,-.023062674,-.30513775,,-.39273986,-.17884894,-.67033023,.44071257,1.1067616,-.83522165,-.64516103,.064755984,-.18422465,1.2969193,.07547801,-.081759773,-.97136712,-.4050706,-.018267689,.11284781,.34005544,1.2254595,-.23476671,-.1146469,.35934401,-.042947616,.69844407,.0041624499,-.45664188,.050864976,-.038010824,.29133126,-.23304953,-.27356088,.038538255,.061679572,.82793337,.40458909,.040617801,.38218388,-.36776772,-.97528476,-.42572829,-.29128689,.028534297,-.037307385,.65754056,.08866477,-.40051669,.12774761,.27907428,.88410705,.35816741,-.2887989,.10716657,-.049760655,.24768363,-.3107,-.15568089,.086973861,-.00020886261,.19504978,.31493989,-.4520241,.019458223,-.00067626924,.59744519,.11548748,-.41754058,-.1124642,-.089259207,-.95705521,-.42532077,.099428371,.052426022,-.012244873,.91448694,.3983506,.016042257,.099276997,-.15358043,-.9103862,-.39589149,-.71724254,.24389136,.05386157,.8651197,.36982909,-.096411422,.12774761,.27907428,.88410705,.35816741,-.2887989,.056424737,-.074549384,-.94136709,-.013144762,-.71202409,-.095418185,-.094933704,-.95874375,-.42531839,.035863858,-.10742388,-.0914414,-.95694774,-.42532,.048654929,.00067626924,-.019458318,-.59744519,-.11548748,-.41754058,1.3212278,.77420413,1.1254381,-.1905219762097627,-.45315138,-.051833682,-.28674951,-.62079304,-.32038549,-.20866193,-.063445859,-.088702321,-.034556374,-.056730922,-.091946177
1211166,.43396226,,-.09449359,1.5206025,-1.2931507,.67763686,-.68481362,-.50546968,.89563435,-.89346814,.16562621,.90045923,-.3596949,-.153484,,-.34257317,.42947379,.27241048,-.19563343,-.54858959,1.4751034,-.40578648,-.67187774,-.33001953,1.5340798,.087945953,-.081730701,-.32014206,-.41130161,.068814561,.11901306,-.55920935,.29229861,-.27855539,-.29871741,-.018256091,-.06537994,.45246121,-.013099823,1.0373926,.05097416,-.14659934,-.033954747,-.27535349,-.31496564,.022993675,-.078184649,.40466163,.42645007,.91073173,.41173816,-.40341216,-.25677314,-.44077444,-.2766223,.038610667,-.08372128,.45627308,.083767615,1.0724864,.1406813,.03807668,.082918108,.38613904,-.40671468,.11241779,-.050506797,.20816231,-.34749046,-.20380701,.067533948,-.12095072,-.49973828,.33796141,-.02071541,.030676857,-.086630546,.48745078,.11975335,1.1371074,.30079797,-.086480506,-.32751095,-.44909853,.18548639,.075313032,-.039060224,.3240245,.42932647,-.17200759,.11129153,-.15265866,-.57879913,-.40879831,-.3107315,.083962172,-.10694787,.4663153,.38161501,.90561229,.1406813,.03807668,.082918108,.38613904,-.40671468,.061367489,-.073745593,-.4409098,.027755523,.11654304,.27121055,-.092853002,-.32711223,-.44909829,.13041228,.29248354,-.088553213,-.32736844,-.44909844,.12971006,.086630546,-.030676952,-.48745078,-.11975335,1.1371074,.49544933,-.20671445,.23740637,-.3152710374030873,-.76236397,-.051833682,-.29892173,-.21798503,-.32243037,-.12633547,-.092319354,-.11093917,-.26574749,-.15421212,-.34814161
1211167,.67847049,,1.2161372,-.11497996,-.1761066,-.60178483,.61256987,2.2138002,-.84464312,.84683102,-.92558312,-.71209151,-2.7855823,-1.2066163,,-1.4053423,-2.3421533,-3.2653716,-1.9928544,1.4145992,.78354859,-2.0693688,-1.3972126,-.23466162,1.1173592,.089832127,-.079462975,1.159915,-.4148142,-.23262408,-.044366896,-1.0110139,-1.1696532,-.30681542,-.6300444,.18646678,-.078839332,-1.0234358,-.046834238,-.19518563,.049314577,-.180454,-.48361477,-.30101356,-.35448834,.0269245,-.16586073,-1.1170183,.42961678,-.65547347,.43155414,-.41657564,1.0914452,-.45565373,-.30334446,.1118933,-.1272343,-.93343091,.055651776,-.55159396,.011344247,-.98375303,-.95468682,.41046199,-.58358842,.074783936,-.050506797,.010553346,-.37403256,-.059428651,.080880754,-.19020416,.30312794,.37109539,-.66309011,.051333379,-.15991786,-.96604639,.090340994,-.58292878,.38763535,.019111462,1.1773999,-.46465993,-.76115328,.012037269,-.055660203,-1.1767344,.44962758,-.64213192,.11518494,-.099028908,1.1671894,-.39522779,.79297978,.20390894,-.17944393,-1.003252,.37570348,-.45825344,.011344247,-.98375303,-.95468682,.41046199,-.58358842,.063221022,-.062224537,1.0377139,.066222392,.2627607,.3480044,.023661014,1.1760112,-.46465999,-.76104438,.3765147,.021199457,1.1776261,-.46465996,-.76189768,.15991786,-.051333476,.96604639,-.090340994,-.58292878,.042450894,.47862315,.48350963,-.3477531100844092,.85857779,-.051833682,.9005084,2.7771363,-.27481678,.8178215,-.081718408,-.11929082,-.23050688,-.16053203,-.35724387
