mimun,census_hhsize,census_age_hh,census_male_hh,census_piped_water,census_no_piped_water,census_no_sewage,census_sewage_pub,census_sewage_priv,census_electricity,census_telephone,census_cellphone,census_internet,census_automobile,census_computer,census_washmachine,census_fridge,census_television,census_share_under15,census_share_elderly,census_share_adult,census_max_tertiary,census_max_secondary,census_share_female,gis_arvimin,gis_arvimax,gis_arvimean,gis_arvisum,gis_arvistddev,gis_baeimin,gis_baeimax,gis_baeimean,gis_baeisum,gis_baeistddev,gis_bimin,gis_bimax,gis_bimean,gis_bisum,gis_bistddev,gis_brbamin,gis_brbamax,gis_brbamean,gis_brbasum,gis_brbastddev,gis_bumin,gis_bumax,gis_bumean,gis_busum,gis_bustddev,gis_evimin,gis_evimax,gis_evimean,gis_evisum,gis_evistddev,gis_ibimin,gis_ibimax,gis_ibimean,gis_ibisum,gis_ibistddev,gis_mndwimin,gis_mndwimax,gis_mndwimean,gis_mndwisum,gis_mndwistddev,gis_nbaimin,gis_nbaimax,gis_nbaimean,gis_nbaisum,gis_nbaistddev,gis_nbimin,gis_nbimax,gis_nbimean,gis_nbisum,gis_nbistddev,gis_ndbimin,gis_ndbimax,gis_ndbimean,gis_ndbisum,gis_ndbistddev,gis_ndvimin,gis_ndvimax,gis_ndvimean,gis_ndvisum,gis_ndvistddev,gis_ndwimin,gis_ndwimax,gis_ndwimean,gis_ndwisum,gis_ndwistddev,gis_srmin,gis_srmax,gis_srmean,gis_srsum,gis_srstddev,gis_uimin,gis_uimax,gis_uimean,gis_uisum,gis_uistddev,gis_ndsimin,gis_ndsimax,gis_ndsimean,gis_ndsisum,gis_ndsistddev,gis_varimin,gis_varimax,gis_varimean,gis_varisum,gis_varistddev,gis_savimin,gis_savimax,gis_savimean,gis_savisum,gis_savistddev,gis_osavimin,gis_osavimax,gis_osavimean,gis_osavisum,gis_osavistddev,gis_ndmimin,gis_ndmimax,gis_ndmimean,gis_ndmisum,gis_ndmistddev,gis_mdeamin,gis_mdeamax,gis_mdeamean,gis_mdeasum,gis_mdeastddev,gis_mdepmin,gis_mdepmax,gis_mdepmean,gis_mdepsum,gis_mdepstddev,hhid,estado,municipio,gis_ntl_count_2014,gis_ntl_area_2014,gis_ntl_min_2014,gis_ntl_max_2014,gis_ntl_range_2014,gis_ntl_mean_2014,gis_ntl_std_2014,gis_ntl_sum_2014,gis_ntl_median_2014,gis_ntl_pct90_2014,gis_ntl_count_2016,gis_ntl_area_2016,gis_ntl_min_2016,gis_ntl_max_2016,gis_ntl_range_2016,gis_ntl_mean_2016,gis_ntl_std_2016,gis_ntl_sum_2016,gis_ntl_median_2016,gis_ntl_pct90_2016,gis_ntl_count_2017,gis_ntl_area_2017,gis_ntl_min_2017,gis_ntl_max_2017,gis_ntl_range_2017,gis_ntl_mean_2017,gis_ntl_std_2017,gis_ntl_sum_2017,gis_ntl_median_2017,gis_ntl_pct90_2017,gis_ntl_count_2018,gis_ntl_area_2018,gis_ntl_min_2018,gis_ntl_max_2018,gis_ntl_range_2018,gis_ntl_mean_2018,gis_ntl_std_2018,gis_ntl_sum_2018,gis_ntl_median_2018,gis_ntl_pct90_2018,gis_ntl_count_2019,gis_ntl_area_2019,gis_ntl_min_2019,gis_ntl_max_2019,gis_ntl_range_2019,gis_ntl_mean_2019,gis_ntl_std_2019,gis_ntl_sum_2019,gis_ntl_median_2019,gis_ntl_pct90_2019,gis_ntl_count_2020,gis_ntl_area_2020,gis_ntl_min_2020,gis_ntl_max_2020,gis_ntl_range_2020,gis_ntl_mean_2020,gis_ntl_std_2020,gis_ntl_sum_2020,gis_ntl_median_2020,gis_ntl_pct90_2020,gis_ntl_count_2021,gis_ntl_area_2021,gis_ntl_min_2021,gis_ntl_max_2021,gis_ntl_range_2021,gis_ntl_mean_2021,gis_ntl_std_2021,gis_ntl_sum_2021,gis_ntl_median_2021,gis_ntl_pct90_2021
1211050,3.1070251,-.92184484,1.4225049,-1.6052295,1.6154761,2.4587994,-.95875955,.96125543,.69306684,-.59518796,-1.2673182,-.82417417,,-1.0017017,-2.1989834,-2.4461899,-1.1398466,2.6737475,-.69416505,-2.4634371,-1.1726357,-.56451201,.45271176,-.001,.94599998,.736,89483.18,.123,.104,.43000001,.167,20242.732,.039999999,-.46200001,.199,-.237,-28848.555,.089000002,.131,.69800001,.215,26098.561,.057,-1.36,.023,-1.069,-129834.85,.161,.34999999,5.7340002,2.1270001,258403.14,.40799999,-.465,.134,-.22,-26747.162,.066,-.65200001,-.233,-.55699998,-67718.125,.035999998,.963,.99900001,.99000001,120353.06,.003,-.87900001,-.19499999,-.43599999,-52948.324,.056000002,-.53500003,.17399999,-.287,-34821.598,.079000004,.138,.89899999,.78200001,95013.258,.085000001,-.82099998,-.182,-.72500002,-88072.758,.059,1.3200001,18.892,9.2510004,1124037.6,2.964,-.778,.164,-.57800001,-70239.555,.108,-.65200001,-.233,-.55699998,-67718.125,.035999998,-.27000001,.75199997,.23,27922.523,.131,.207,1.349,1.173,142498.38,.12800001,.138,.89899999,.78200001,95008.664,.085000001,-.17399999,.53500003,.287,34821.598,.079000004,870,2702,1870.762,227318168,300.048,0,67.311996,22.809999,2771674.8,11.203,210500000002,21,50,540,.0093750004,.11596522,7.2959661,7.1800008,.75334084,.78081924,406.80405,.49430594,1.6474214,540,.0093750004,.084607422,6.0450492,5.9604416,.6559481,.66315317,354.21198,.44950542,1.3954242,540,.0093750004,.28035912,5.3311529,5.0507936,.82601386,.60976774,446.04749,.61997771,1.5777814,540,.0093750004,.2954151,5.2866478,4.9912329,.81230092,.5793004,438.64252,.62261558,1.506707,540,.0093750004,.20842817,4.5360937,4.3276653,.7504738,.5521664,405.25586,.55521303,1.4018004,540,.0093750004,.35972852,4.9164872,4.5567589,.87729144,.5621922,473.73737,.69211096,1.5337238,540,.0093750004,.36177531,4.3016763,3.9399009,.80045724,.44819775,432.24692,.66158175,1.2998078
1211051,-.040851057,.57396007,.30291179,-.050071687,.031907674,-.49130532,.34402606,-.34822893,.48499674,.98944533,-.21619189,-.1998827,,-.37754402,.77741373,.65328068,.36778846,-.12232733,-.060065396,.13305119,-.67137784,.94308794,-.25739709,-.213,.83099997,.43900001,158803.84,.154,.149,.64999998,.257,93032.289,.041999999,-.41800001,.28299999,-.037,-13520.118,.12899999,.185,2.572,.34999999,126596.48,.079000004,-1.312,.075999998,-.64200002,-232314.89,.25799999,-3.0769999,84.286003,1.3660001,494096.16,.40900001,-.484,.22,-.071000002,-25553.143,.117,-.63200003,.62599999,-.47999999,-173777.23,.068999998,.98500001,.99900001,.995,359828.47,.0020000001,-1.216,.824,-.55199999,-199831.39,.147,-.53299999,.26800001,-.094999999,-34498.785,.142,-.148,.852,.54699999,197816.11,.127,-.792,.29800001,-.54900002,-198549.75,.088,.74199998,12.532,3.8139999,1379745.6,1.528,-.759,.19599999,-.31999999,-115891.48,.17299999,-.63200003,.62599999,-.47999999,-173777.23,.068999998,-.44600001,.463,.0099999998,3593.6709,.097999997,-.222,1.278,.81999999,296673.94,.19,-.148,.852,.54699999,197805.39,.127,-.26800001,.53299999,.094999999,34498.785,.142,940,2066,1208.4189,437099752,201.757,0,53.219002,9.6610003,3494464.3,9.467,210510000002,21,51,1597,.027725695,.074952342,17.947041,17.872087,.63835084,1.4464356,1019.4463,.26176241,1.2617242,1597,.027725695,.03676831,18.934631,18.897863,.65091819,1.5781239,1039.5164,.18370432,1.4761914,1597,.027725695,.26697454,22.771694,22.504719,.94225496,1.799448,1504.7811,.42804402,1.7752568,1597,.027725695,.24151205,24.171635,23.930122,.93706089,1.8795923,1496.4862,.43635273,1.6749616,1597,.027725695,.21336618,22.847052,22.633686,.88039172,1.7602036,1405.9855,.40534025,1.6052951,1597,.027725695,.31531778,24.767601,24.452284,1.0398281,1.8305075,1660.6053,.54148442,1.7791002,1597,.027725695,.30425373,24.136818,23.832563,1.0508409,1.8844366,1678.1929,.52657801,1.8742139
1211053,-.0060166703,-.9410044,.45076415,.37414461,-.36717457,-.10952735,.11256403,-.10650554,.46504536,-.54007185,.16231687,-.22747862,,-.38264009,-.37114578,-.56876689,.37521774,.81485683,-1.0069014,-.2181634,-.25842139,.46515408,.42671931,-.64099997,.88200003,.40599999,343070.47,.221,.126,1.165,.26499999,223803.17,.064999998,-.58399999,.46700001,-.035999998,-30495.811,.154,.156,13.435,.36399999,307208.44,.28999999,-1.54,.266,-.64399999,-543973.25,.32600001,-1067,428.5,1.191,1005627.6,1.423,-.73799998,.336,-.07,-59287.727,.126,-.77200001,.85799998,-.50199997,-423468.56,.071000002,.977,.99900001,.99400002,838621.25,.0040000002,-2.0569999,3.2379999,-.52600002,-444286.97,.164,-.79400003,.45899999,-.105,-88950.055,.156,-.56400001,.90399998,.53899997,455023.22,.178,-.838,.634,-.56599998,-477887.72,.12899999,.27900001,19.902,4.2220001,3563429.5,2.4349999,-.847,.43000001,-.308,-259647.83,.214,-.77200001,.85799998,-.50199997,-423468.56,.071000002,-.38499999,.56,-.028999999,-24550.957,.115,-.84500003,1.3559999,.80800003,682410.5,.26800001,-.56400001,.90399998,.53899997,454996.69,.178,-.45899999,.79400003,.105,88950.055,.156,1984,3439,2647.4839,2234741183,200.73801,0,56.658001,8.4280005,7114046,7.382,210530000004,21,53,3769,.065434031,.11792524,34.857544,34.73962,.6819436,1.8282554,2570.2454,.25067836,1.2371181,3769,.065434031,.056277346,22.026003,21.969725,.41230908,1.1000153,1553.9929,.15410368,.74566752,3769,.065434031,.27067742,21.322554,21.051876,.63732517,1.0944071,2402.0786,.36567479,1.0004479,3769,.065434031,.25030744,20.67742,20.427113,.64353287,1.1278837,2425.4753,.36657417,1.0374193,3769,.065434031,.20944691,22.946674,22.737228,.64503044,1.2881613,2431.1196,.32807985,1.062428,3769,.065434031,.3261188,21.365303,21.039185,.78029889,1.3204762,2940.9463,.45409134,1.1836514,3769,.065434031,.34576395,23.776659,23.430895,.77616644,1.3341005,2925.3713,.46217245,1.1383408
1211054,1.5287758,-1.3666821,-.78924781,.12858716,-.11741023,.15677272,.48606762,-.47779569,.19658454,-.98730129,.11947627,-.65965188,,-.65868843,-1.5296736,-1.6707194,.30394173,1.9432783,-1.026589,-1.4432428,-.67649096,-.72515857,1.3225359,-.101,.86900002,.398,65518.066,.192,.12800001,.537,.25600001,42254.234,.045000002,-.40700001,.27399999,-.001,-170.37199,.131,.156,1.095,.33899999,55850.621,.07,-1.291,.071999997,-.59100002,-97368.852,.28799999,-465,103.421,1.1950001,196950.28,1.357,-.39199999,.20200001,-.037999999,-6251.3301,.108,-.653,.048999999,-.51999998,-85729.695,.046999998,.96100003,.99900001,.99400002,163812.72,.003,-1.1720001,.071000002,-.59600002,-98217.844,.14300001,-.47999999,.264,-.061999999,-10156.704,.139,.037999999,.84600002,.52899998,87212.148,.153,-.78600001,-.082000002,-.55599999,-91645.945,.112,1.079,11.984,3.766,620778.94,1.719,-.727,.25099999,-.28,-46152.988,.19,-.653,.048999999,-.51999998,-85729.695,.046999998,-.30899999,.65600002,-.037,-6051.3472,.096000001,.057,1.2690001,.79400003,130793.58,.23,.037999999,.84600002,.52899998,87206.891,.153,-.264,.47999999,.061999999,10156.704,.139,1643,3146,2649.1621,436634910,302.70099,0,62.851002,8.2919998,1366693.6,8.0760002,210540000001,21,54,736,.012777778,.10833073,13.499043,13.390712,.78401184,1.6892405,577.03271,.17791224,1.9085402,736,.012777778,.049401049,12.566704,12.517303,.68091351,1.5655128,501.15234,.13351138,1.5992504,736,.012777778,.26777065,11.529863,11.262093,.87083572,1.3875737,640.93506,.36213094,1.9676932,736,.012777778,.22978118,12.131198,11.901417,.7726596,1.2425243,568.67749,.32998538,1.6121217,736,.012777778,.21035399,12.54889,12.338536,.79242444,1.4137143,583.22437,.29940411,1.7600799,736,.012777778,.30384973,11.922551,11.618701,.88339394,1.3153478,650.17798,.41321501,1.6719247,736,.012777778,.33648092,10.7251,10.388618,.91726643,1.2653345,675.10809,.45212969,1.9578007
1211055,-.13649832,2.2215827,-.065575272,-.12813671,.083023161,-.32663232,-1.1575938,1.1561244,-.088739917,.13189083,-2.9387813,-.78045356,,-.74222124,.044753786,-.19259711,-.20834655,-.45770368,3.0965765,-1.5610148,-.32191765,-.12950492,-.039088462,-.19,.78100002,.333,47596.297,.14399999,.16599999,.50999999,.26800001,38415.27,.041999999,-.33199999,.27399999,.061999999,8894.5518,.079000004,.21600001,1.3200001,.35699999,51088.773,.064000003,-1.1900001,.116,-.44400001,-63512.801,.183,-.186,2.401,1.1339999,162297.59,.41299999,-.32499999,.20200001,.018999999,2736.3401,.067000002,-.67500001,.227,-.50800002,-72748.656,.037999999,.98799998,.99900001,.99599999,142500.75,.001,-1.341,.27500001,-.67000002,-95921.445,.115,-.40400001,.28099999,.016000001,2302.614,.083999999,-.063000001,.81599998,.46000001,65815.414,.107,-.74900001,.154,-.495,-70763.055,.064000003,.88099998,9.8739996,2.8640001,409812.19,.83200002,-.67299998,.139,-.193,-27647.84,.114,-.67500001,.227,-.50800002,-72748.656,.037999999,-.34799999,.25600001,-.056000002,-8026.626,.089000002,-.094999999,1.224,.69,98706.914,.161,-.063000001,.81599998,.46000001,65811.953,.107,-.28099999,.40400001,-.016000001,-2302.614,.083999999,1468,2005,1707.184,244291242,102.253,0,52.782001,8.3219995,1190817.8,6.2639999,210550000002,21,55,630,.0109375,.064699732,6.9057751,6.8410754,.33456841,.66810948,210.77811,.14271082,.55037266,630,.0109375,.014874264,6.7362013,6.7213268,.33960116,.71597052,213.94873,.12173336,.68157059,630,.0109375,.24885872,7.4709034,7.2220445,.55894035,.72554958,352.13242,.33976153,.9124555,630,.0109375,.24837802,7.4675097,7.2191319,.54322571,.69166732,342.23218,.33942172,.83863288,630,.0109375,.19426164,7.1054292,6.9111676,.50544399,.66484821,318.42972,.30839798,.82642037,630,.0109375,.32451534,6.4082422,6.0837269,.6056096,.58216286,381.53403,.42354023,.89532906,630,.0109375,.32361543,6.3795381,6.0559225,.60201019,.6039257,379.26642,.41972354,.85320401
1211057,.55205393,-.32145825,1.1121427,-.1647353,.17575486,.38947523,-1.0060469,1.0048891,.14606924,-.81947279,-1.0847919,-1.0524148,,-1.2611057,-1.1604099,-1.3067513,.048654523,1.294229,-.14438614,-1.3251693,-1.2415525,.63198572,.6894055,-.15000001,.958,.64099997,45439.824,.18799999,.097000003,.491,.198,14029.433,.057999998,-.44400001,.259,-.178,-12637.269,.124,.117,1.291,.25999999,18415.314,.083999999,-1.346,.050999999,-.949,-67241.789,.242,.102,6.5960002,1.8609999,131852.16,.56699997,-.52100003,.161,-.178,-12638.428,.093000002,-.67900002,.23999999,-.53500003,-37888.109,.046,.95599997,.99900001,.991,70240.188,.0040000002,-.94300002,.207,-.45699999,-32354.422,.071000002,-.57999998,.197,-.236,-16729.119,.111,.041000001,.89399999,.713,50512.672,.13500001,-.82099998,.075999998,-.67799997,-48052.055,.089000002,1.086,17.837,7.4369998,526956.38,3.4170001,-.76599997,.15700001,-.50400001,-35722.023,.15899999,-.67900002,.23999999,-.53500003,-37888.109,.046,-.26300001,.81300002,.15000001,10656.108,.164,.061999999,1.341,1.069,75756.703,.20200001,.041000001,.89399999,.713,50510.047,.13500001,-.197,.57999998,.236,16729.119,.111,985,2549,2023.108,143345283,312.22501,0,64.888,15.847,1122856.9,13.524,210570000001,21,57,319,.0055381944,.15545188,4.6880803,4.5326285,.51558042,.41382521,164.47015,.43914342,.86066449,319,.0055381944,.11543009,4.7552919,4.6398621,.49702525,.43410122,158.55106,.41192198,.8520481,319,.0055381944,.32768449,5.2192698,4.8915854,.69126195,.4423998,220.51256,.59456855,1.0861671,319,.0055381944,.33540189,4.9493413,4.6139393,.67739618,.40304205,216.08939,.60549122,1.0201317,319,.0055381944,.3136642,8.8826027,8.5689383,.68698329,.60987884,219.14766,.59127206,1.0000657,319,.0055381944,.38622826,8.2734394,7.8872113,.81659609,.57131064,260.49414,.7367295,1.1782089,319,.0055381944,.41893715,6.9059258,6.4869885,.84936154,.53758496,270.94632,.74425822,1.2467594
1211058,3.2687697,-.65967166,1.1653706,.43276161,-.42142147,.83476382,.28988779,-.28042626,.32045388,-.77912408,-1.3266853,-1.1243408,,-1.2912841,-1.1426963,-1.8489707,-.45431873,2.8937109,-.97848946,-2.5306942,-1.2878619,-.18708313,-.22344209,-.032000002,.94099998,.57800001,93691.617,.155,.104,.44100001,.214,34731.949,.046999998,-.447,.26300001,-.13,-21034.992,.112,.127,.70499998,.28099999,45493.152,.068000004,-1.359,.037999999,-.86799997,-140675.8,.21600001,.278,6.552,1.6160001,261858.14,.435,-.42699999,.19,-.14300001,-23203.58,.086999997,-.68400002,-.237,-.53500003,-86642.617,.046,.93599999,.99900001,.991,160670.3,.0040000002,-1.204,-.233,-.48899999,-79264.438,.089000002,-.51700002,.26199999,-.19400001,-31401.455,.107,.104,.89600003,.67400002,109274.34,.115,-.829,-.15899999,-.65600002,-106271.59,.078000002,1.233,18.233,5.9580002,965685.81,2.4809999,-.75999999,.204,-.454,-73546.516,.141,-.68400002,-.237,-.53500003,-86642.617,.046,-.252,.77100003,.075000003,12082.236,.119,.156,1.344,1.011,163880.48,.17200001,.104,.89600003,.67400002,109267.72,.115,-.26199999,.51700002,.19400001,31401.455,.107,1626,3943,2788.4509,451960485,414.12701,0,65.681999,20.298,3290027.5,12.291,210580000003,21,58,720,.0125,.041633401,7.7427778,7.7011442,.38154444,.71983147,274.71201,.13201189,.83502042,720,.0125,.02150611,8.2490892,8.2275829,.40917927,.79896945,294.60907,.11427198,1.0316027,720,.0125,.19569924,8.1738625,7.9781632,.63557255,.79496157,457.61221,.3219617,1.3358296,720,.0125,.22649722,6.4569106,6.2304134,.57596183,.65211797,414.6925,.32262638,1.1901331,720,.0125,.16931547,7.5696559,7.4003406,.56141049,.70901817,404.21558,.28825858,1.1989257,720,.0125,.27972507,7.1174068,6.8376818,.67292923,.74076492,484.50903,.40126565,1.3141464,720,.0125,.28059441,6.9101892,6.6295948,.67311621,.73165727,484.64365,.40402722,1.2508495
1211060,1.6614306,.067862563,-1.2139347,-.56443435,.5478006,-.43955424,.96676695,-.96948773,.3424961,-.10837238,-1.2335896,-.55322462,,-.92978996,-1.3257171,-2.017487,.17921886,.717637,.049417373,-.81038588,-1.1354444,.17221451,2.116327,-.088,.755,.31900001,5710.2471,.134,.17,.50400001,.31600001,5650.7661,.046,-.30599999,.167,-.013,-224.069,.071000002,.21600001,.87900001,.44400001,7955.0811,.081,-1.136,.059999999,-.55900002,-10006.774,.177,.162,2.2030001,1.01,18080.654,.31299999,-.324,.104,-.059999999,-1070.428,.059,-.57700002,-.147,-.43000001,-7692.9131,.056000002,.98699999,.99900001,.99599999,17823.232,.0020000001,-.75999999,-.118,-.456,-8167.249,.063000001,-.398,.13,-.096000001,-1725.53,.071999997,.07,.79400003,.463,8281.2441,.112,-.75,-.108,-.50199997,-8986.1328,.086000003,1.151,8.7290001,2.924,52332.66,1.033,-.64300001,.13600001,-.259,-4641.1548,.114,-.57700002,-.147,-.43000001,-7692.9131,.056000002,-.18799999,.213,-.068000004,-1221.1071,.057,.105,1.191,.69400001,12419.798,.168,.07,.79400003,.463,8280.8027,.112,-.13,.398,.096000001,1725.53,.071999997,2263,2512,2365.4519,42334495,60.008999,0,36.853001,4.7979999,85861.867,5.309,210600000001,21,60,78,.0013541667,.70622522,8.3969002,7.6906748,2.1493192,1.5778102,167.6469,1.5946541,4.3942513,78,.0013541667,.59609151,7.6728973,7.0768061,2.0203867,1.6050857,157.59016,1.3677863,4.1167846,78,.0013541667,.85942996,7.4728837,6.6134539,2.2503741,1.5602525,175.52919,1.6390227,4.6419101,78,.0013541667,.99875647,8.0738773,7.0751209,2.5575626,1.6786773,199.48987,1.9793149,4.7072549,78,.0013541667,.99666357,10.158591,9.1619282,3.0922804,2.123137,241.19786,2.2398245,5.8800402,78,.0013541667,1.1802642,11.064622,9.8843575,3.2585018,2.1873789,254.16313,2.4643252,6.0161705,78,.0013541667,1.0416025,11.277024,10.235422,2.9690757,2.1187115,231.58789,2.077908,5.8721366
1211061,.69865,-1.3277378,-.66343892,-3.4723954,3.4407382,3.4568546,-1.828421,1.8272722,-.7063297,-1.3438447,-3.8079312,-1.2367884,,-1.5375789,-2.3848627,-2.9869347,-3.4128592,2.0603545,-.25839841,-2.0903356,-1.431823,-1.2996876,-.080540091,-.082000002,.90799999,.77600002,85856.539,.071000002,.107,.458,.154,16997.98,.024,-.41999999,.13699999,-.27399999,-30262.523,.059999999,.133,.74599999,.199,21998.949,.035,-1.341,-.082999997,-1.133,-125354.31,.1,.192,3.2,2.214,244899.88,.242,-.37599999,.086999997,-.25099999,-27758.777,.046,-.65700001,-.21600001,-.54699999,-60569.434,.032000002,.97399998,.99900001,.991,109644.84,.0020000001,-.71100003,-.24699999,-.41299999,-45660.141,.041000001,-.454,.109,-.32100001,-35474.516,.055,.115,.89700001,.81199998,89879.797,.048999999,-.81599998,-.197,-.73799998,-81607.594,.037,1.2589999,18.385,10.194,1127758.8,2.1960001,-.759,.063000001,-.62,-68546.438,.067000002,-.65700001,-.21600001,-.54699999,-60569.434,.032000002,-.17399999,.55500001,.287,31723.955,.089000002,.17200001,1.345,1.2180001,134801.45,.074000001,.115,.89700001,.81199998,89875.906,.048999999,-.109,.454,.32100001,35474.516,.055,82,2321,1246.751,137928045,484.53,0,65.763,24.416,2701177,10.231,210610000001,21,61,488,.0084722219,.12535757,4.4988866,4.373529,.45192805,.3946991,220.54089,.34540585,.79406637,488,.0084722219,.09291105,4.1977429,4.1048317,.36920691,.35728246,180.17296,.27521223,.60893393,488,.0084722219,.26662958,4.5834107,4.316781,.58697242,.38098979,286.44254,.49723375,.87843931,488,.0084722219,.30654958,4.3771987,4.0706491,.59468663,.35751471,290.20706,.5049805,.86572039,488,.0084722219,.25095591,4.2390075,3.9880517,.56501323,.36123431,275.72647,.47154,.85305089,488,.0084722219,.36732519,4.2187486,3.8514233,.64362025,.33634001,314.08667,.56161958,.85992515,488,.0084722219,.38607857,3.271899,2.8858204,.62646848,.25935087,305.71661,.57377154,.80802268
1211062,.11114303,.83865762,-.14935508,.38066792,-.36935571,-.58722883,-.43260556,.43391237,.68735993,.97803468,-.094301306,-.34446788,,-.36212012,.37926701,.41908643,.18050404,-.083157435,.17722541,-.015225585,-.57607228,.92227203,.60401314,-.176,.94,.421,24376.463,.15099999,.168,.58999997,.259,15028.576,.052999999,-.42699999,.215,-.017000001,-957.32397,.11,.22400001,3.0739999,.377,21825.42,.28,-1.321,-.064999998,-.597,-34613.914,.223,-55.341999,56.429001,1.364,79026.992,.653,-.47600001,.168,-.052999999,-3043.084,.102,-.58099997,.62300003,-.47600001,-27596.771,.14,.99000001,.99900001,.995,57666.957,.001,-1.091,.93099999,-.565,-32731.424,.205,-.54299998,.23100001,-.071999997,-4158.002,.124,-.169,.83499998,.52600002,30455.91,.134,-.76499999,.32699999,-.528,-30588.098,.124,.71100003,11.109,3.5550001,205971.89,1.367,-.755,.115,-.287,-16655.289,.147,-.58099997,.62300003,-.47600001,-27596.771,.14,-.214,.68800002,.0060000001,343.39301,.092,-.25299999,1.252,.78799999,45676.523,.20100001,-.169,.83499998,.52600002,30454.344,.134,-.23100001,.54299998,.071999997,4158.002,.124,1295,1810,1403.4301,81318916,84.725998,0,38.689999,10.805,626062.56,8.0349998,210620000001,21,62,258,.0044791666,.15272915,3.8198059,3.6670768,.48146674,.56209975,124.21842,.24215285,1.2018287,258,.0044791666,.12036885,4.4883013,4.3679323,.46534881,.62414843,120.05999,.19904032,1.2090558,258,.0044791666,.32902727,5.7207193,5.3916922,.72810006,.71774256,187.84981,.44109026,1.4288137,258,.0044791666,.32675448,4.166235,3.8394804,.67729515,.57594955,174.74214,.43843776,1.3138146,258,.0044791666,.303215,3.9869931,3.683778,.64522868,.55485332,166.46901,.41051301,1.310975,258,.0044791666,.44542947,4.3901701,3.9447405,.85741955,.65712148,221.21425,.56298852,1.7431746,258,.0044791666,.44693768,4.3130708,3.866133,.85901803,.66494989,221.62665,.5690484,1.8316101
1211063,.7338416,-.062740333,.30749181,.56686962,-.57102174,-.46524987,.87807339,-.8870424,.45083272,-.50467575,-.19115663,-.74930578,,-.84447253,-.14045255,-1.3397141,.49903819,.52557707,-.018843932,-.55334282,-.6907565,.92878813,.77174896,-.176,.80800003,.21699999,19095.252,.198,.149,.59799999,.34999999,30845.055,.079999998,-.39700001,.252,.030999999,2727.2451,.090999998,.191,1.216,.51700002,45504.301,.152,-1.288,.214,-.417,-36723.301,.248,.061999999,2.382,.80599999,70988.594,.44999999,-.37599999,.18000001,-.023,-2004.158,.074000001,-.62,.126,-.38499999,-33891.59,.103,.98400003,1,.99599999,87761.688,.0020000001,-.986,.152,-.43399999,-38188.219,.13,-.463,.237,-.050000001,-4400.5962,.090999998,.016000001,.83999997,.36700001,32322.703,.17200001,-.77499998,.035999998,-.421,-37052.805,.13500001,1.033,11.479,2.536,223331.23,1.502,-.71899998,.257,-.17900001,-15744.635,.148,-.62,.126,-.38499999,-33891.59,.103,-.23,.317,-.082999997,-7309.3262,.081,.024,1.2589999,.55000001,48476.039,.257,.016000001,.83999997,.36700001,32320.992,.17200001,-.237,.463,.050000001,4400.5962,.090999998,2381,2802,2496.7451,219898347,76.444,0,40.359001,5.105,449631.59,6.0619998,210630000002,21,63,392,.0068055559,.18868819,15.459881,15.271193,1.3141261,2.1094067,515.13745,.5066933,3.2370629,392,.0068055559,.14839925,17.541224,17.392824,1.2544805,2.2258804,491.75632,.45273328,2.5893104,392,.0068055559,.33351514,19.172522,18.839006,1.5409164,2.4157224,604.03925,.64635384,3.1874437,392,.0068055559,.34339735,17.90205,17.558653,1.3782958,2.136498,540.29193,.66092563,2.5709171,392,.0068055559,.2948119,21.248543,20.953732,1.3833352,2.466326,542.2674,.64535785,2.4633608,392,.0068055559,.44706562,22.071339,21.624273,1.6652437,2.6750915,652.77557,.83097696,3.0100064,392,.0068055559,.42565107,22.519453,22.093801,1.7201991,2.7733352,674.31805,.81944817,3.0955672
